"Step","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MIN","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MAX"
"656964","1.6484375","1.6484375","1.6484375"
"657517","1.666015625","1.666015625","1.666015625"
"658070","1.654296875","1.654296875","1.654296875"
"658623","1.607421875","1.607421875","1.607421875"
"659176","1.701171875","1.701171875","1.701171875"
"659729","1.6953125","1.6953125","1.6953125"
"660282","1.86328125","1.86328125","1.86328125"
"660835","1.552734375","1.552734375","1.552734375"
"661388","1.66796875","1.66796875","1.66796875"
"661941","1.6484375","1.6484375","1.6484375"
"662494","1.666015625","1.666015625","1.666015625"
"663047","1.498046875","1.498046875","1.498046875"
"663600","1.775390625","1.775390625","1.775390625"
"664153","1.658203125","1.658203125","1.658203125"
"664706","1.765625","1.765625","1.765625"
"665259","1.69140625","1.69140625","1.69140625"
"665812","1.705078125","1.705078125","1.705078125"
"666365","1.62890625","1.62890625","1.62890625"
"666918","1.783203125","1.783203125","1.783203125"
"667471","1.890625","1.890625","1.890625"
"668024","1.75","1.75","1.75"
"668577","1.779296875","1.779296875","1.779296875"
"669130","1.65234375","1.65234375","1.65234375"
"669683","1.560546875","1.560546875","1.560546875"
"670236","1.509765625","1.509765625","1.509765625"
"670789","1.66015625","1.66015625","1.66015625"
"671342","1.61328125","1.61328125","1.61328125"
"671895","1.72265625","1.72265625","1.72265625"
"672448","1.673828125","1.673828125","1.673828125"
"673001","1.607421875","1.607421875","1.607421875"
"673554","1.671875","1.671875","1.671875"
"674107","1.73046875","1.73046875","1.73046875"
"674660","1.68359375","1.68359375","1.68359375"
"675213","1.63671875","1.63671875","1.63671875"
"675766","1.666015625","1.666015625","1.666015625"
"676319","1.55078125","1.55078125","1.55078125"
"676872","1.68359375","1.68359375","1.68359375"
"677425","1.62109375","1.62109375","1.62109375"
"677978","1.6640625","1.6640625","1.6640625"
"678531","1.623046875","1.623046875","1.623046875"
"679084","1.7890625","1.7890625","1.7890625"
"679637","1.54296875","1.54296875","1.54296875"
"680190","1.71875","1.71875","1.71875"
"680743","1.642578125","1.642578125","1.642578125"
"681296","1.73046875","1.73046875","1.73046875"
"681849","1.6328125","1.6328125","1.6328125"
"682402","1.62109375","1.62109375","1.62109375"
"682955","1.611328125","1.611328125","1.611328125"
"683508","1.55078125","1.55078125","1.55078125"
"684061","1.630859375","1.630859375","1.630859375"
"684614","1.6640625","1.6640625","1.6640625"
"685167","1.556640625","1.556640625","1.556640625"
"685720","1.591796875","1.591796875","1.591796875"
"686273","1.609375","1.609375","1.609375"
"686826","1.46484375","1.46484375","1.46484375"
"687379","1.802734375","1.802734375","1.802734375"
"687932","1.587890625","1.587890625","1.587890625"
"688485","1.626953125","1.626953125","1.626953125"
"689038","1.5546875","1.5546875","1.5546875"
"689591","1.6953125","1.6953125","1.6953125"
"690144","1.642578125","1.642578125","1.642578125"
"690697","1.623046875","1.623046875","1.623046875"
"691250","1.599609375","1.599609375","1.599609375"
"691803","1.662109375","1.662109375","1.662109375"
"692356","1.822265625","1.822265625","1.822265625"
"692909","1.59765625","1.59765625","1.59765625"
"693462","1.716796875","1.716796875","1.716796875"
"694015","1.4375","1.4375","1.4375"
"694568","1.517578125","1.517578125","1.517578125"
"695121","1.57421875","1.57421875","1.57421875"
"695674","1.90625","1.90625","1.90625"
"696227","1.66796875","1.66796875","1.66796875"
"696780","1.6640625","1.6640625","1.6640625"
"697333","1.572265625","1.572265625","1.572265625"
"697886","1.611328125","1.611328125","1.611328125"
"698439","1.509765625","1.509765625","1.509765625"
"698992","1.603515625","1.603515625","1.603515625"
"699545","1.630859375","1.630859375","1.630859375"
"700098","1.662109375","1.662109375","1.662109375"
"700651","1.580078125","1.580078125","1.580078125"
"701204","1.5546875","1.5546875","1.5546875"
"701757","1.630859375","1.630859375","1.630859375"
"702310","1.638671875","1.638671875","1.638671875"
"702863","1.57421875","1.57421875","1.57421875"
"703416","1.79296875","1.79296875","1.79296875"
"703969","1.5078125","1.5078125","1.5078125"
"704522","1.6328125","1.6328125","1.6328125"
"705075","1.53515625","1.53515625","1.53515625"
"705628","1.62890625","1.62890625","1.62890625"
"706181","1.611328125","1.611328125","1.611328125"
"706734","1.826171875","1.826171875","1.826171875"
"707287","1.6171875","1.6171875","1.6171875"
"707840","1.529296875","1.529296875","1.529296875"
"708393","1.486328125","1.486328125","1.486328125"
"708946","1.55859375","1.55859375","1.55859375"
"709499","1.5546875","1.5546875","1.5546875"
"710052","1.728515625","1.728515625","1.728515625"
"710605","1.587890625","1.587890625","1.587890625"
"711158","1.65625","1.65625","1.65625"
"711711","1.583984375","1.583984375","1.583984375"
"712264","1.640625","1.640625","1.640625"
"712817","1.57421875","1.57421875","1.57421875"
"713370","1.55078125","1.55078125","1.55078125"
"713923","1.595703125","1.595703125","1.595703125"
"714476","1.587890625","1.587890625","1.587890625"
"715029","1.46875","1.46875","1.46875"
"715582","1.603515625","1.603515625","1.603515625"
"716135","1.59375","1.59375","1.59375"
"716688","1.685546875","1.685546875","1.685546875"
"717241","1.5078125","1.5078125","1.5078125"
"717794","1.59765625","1.59765625","1.59765625"
"718347","1.521484375","1.521484375","1.521484375"
"718900","1.736328125","1.736328125","1.736328125"
"719453","1.537109375","1.537109375","1.537109375"
"720006","1.576171875","1.576171875","1.576171875"
"720559","1.64453125","1.64453125","1.64453125"
"721112","1.634765625","1.634765625","1.634765625"
"721665","1.716796875","1.716796875","1.716796875"
"722218","1.576171875","1.576171875","1.576171875"
"722771","1.572265625","1.572265625","1.572265625"
"723324","1.662109375","1.662109375","1.662109375"
"723877","1.50390625","1.50390625","1.50390625"
"724430","1.58203125","1.58203125","1.58203125"
"724983","1.607421875","1.607421875","1.607421875"
"725536","1.5546875","1.5546875","1.5546875"
"726089","1.80078125","1.80078125","1.80078125"
"726642","1.556640625","1.556640625","1.556640625"
"727195","1.5859375","1.5859375","1.5859375"
"727748","1.607421875","1.607421875","1.607421875"
"728301","1.658203125","1.658203125","1.658203125"
"728854","1.623046875","1.623046875","1.623046875"
"729407","1.79296875","1.79296875","1.79296875"
"729960","1.73046875","1.73046875","1.73046875"
"730513","1.59765625","1.59765625","1.59765625"
"731066","1.703125","1.703125","1.703125"
"731619","1.697265625","1.697265625","1.697265625"
"732172","1.48046875","1.48046875","1.48046875"
"732725","1.71875","1.71875","1.71875"
"733278","1.646484375","1.646484375","1.646484375"
"733831","1.513671875","1.513671875","1.513671875"
"734384","1.69921875","1.69921875","1.69921875"
"734937","1.52734375","1.52734375","1.52734375"
"735490","1.68359375","1.68359375","1.68359375"
"736043","1.5859375","1.5859375","1.5859375"
"736596","1.626953125","1.626953125","1.626953125"
"737149","1.740234375","1.740234375","1.740234375"
"737702","1.546875","1.546875","1.546875"
"738255","1.828125","1.828125","1.828125"
"738808","1.603515625","1.603515625","1.603515625"
"739361","1.6484375","1.6484375","1.6484375"
"739914","1.568359375","1.568359375","1.568359375"
"740467","1.693359375","1.693359375","1.693359375"
"741020","1.724609375","1.724609375","1.724609375"
"741573","1.76171875","1.76171875","1.76171875"
"742126","1.4921875","1.4921875","1.4921875"
"742679","1.52734375","1.52734375","1.52734375"
"743232","1.658203125","1.658203125","1.658203125"
"743785","1.58984375","1.58984375","1.58984375"
"744338","1.60546875","1.60546875","1.60546875"
"744891","1.6796875","1.6796875","1.6796875"
"745444","1.568359375","1.568359375","1.568359375"
"745997","1.591796875","1.591796875","1.591796875"
"746550","1.6171875","1.6171875","1.6171875"
"747103","1.78515625","1.78515625","1.78515625"
"747656","1.826171875","1.826171875","1.826171875"
"748209","1.642578125","1.642578125","1.642578125"
"748762","1.693359375","1.693359375","1.693359375"
"749315","1.71484375","1.71484375","1.71484375"
"749868","1.8046875","1.8046875","1.8046875"
"750421","1.791015625","1.791015625","1.791015625"
"750974","1.716796875","1.716796875","1.716796875"
"751527","1.771484375","1.771484375","1.771484375"
"752080","1.662109375","1.662109375","1.662109375"
"752633","1.529296875","1.529296875","1.529296875"
"753186","1.673828125","1.673828125","1.673828125"
"753739","1.666015625","1.666015625","1.666015625"
"754292","1.685546875","1.685546875","1.685546875"
"754845","1.626953125","1.626953125","1.626953125"
"755398","1.775390625","1.775390625","1.775390625"
"755951","1.9453125","1.9453125","1.9453125"
"756504","1.63671875","1.63671875","1.63671875"
"757057","1.681640625","1.681640625","1.681640625"
"757610","1.677734375","1.677734375","1.677734375"
"758163","1.548828125","1.548828125","1.548828125"
"758716","1.71875","1.71875","1.71875"
"759269","1.744140625","1.744140625","1.744140625"
"759822","1.64453125","1.64453125","1.64453125"
"760375","1.56640625","1.56640625","1.56640625"
"760928","1.71484375","1.71484375","1.71484375"
"761481","1.58984375","1.58984375","1.58984375"
"762034","1.640625","1.640625","1.640625"
"762587","1.748046875","1.748046875","1.748046875"
"763140","1.666015625","1.666015625","1.666015625"
"763693","1.59765625","1.59765625","1.59765625"
"764246","1.625","1.625","1.625"
"764799","1.556640625","1.556640625","1.556640625"
"765352","1.62890625","1.62890625","1.62890625"
"765905","1.642578125","1.642578125","1.642578125"
"766458","1.7421875","1.7421875","1.7421875"
"767011","1.7421875","1.7421875","1.7421875"
"767564","1.806640625","1.806640625","1.806640625"
"768117","1.982421875","1.982421875","1.982421875"
"768670","1.546875","1.546875","1.546875"
"769223","1.84375","1.84375","1.84375"
"769776","1.640625","1.640625","1.640625"
"770329","1.6953125","1.6953125","1.6953125"
"770882","1.669921875","1.669921875","1.669921875"
"771435","1.625","1.625","1.625"
"771988","1.736328125","1.736328125","1.736328125"
"772541","1.71875","1.71875","1.71875"
"773094","1.78515625","1.78515625","1.78515625"
"773647","1.740234375","1.740234375","1.740234375"
"774200","1.912109375","1.912109375","1.912109375"
"774753","1.802734375","1.802734375","1.802734375"
"775306","1.62109375","1.62109375","1.62109375"
"775859","1.677734375","1.677734375","1.677734375"
"776412","1.72265625","1.72265625","1.72265625"
"776965","1.623046875","1.623046875","1.623046875"
"777518","1.689453125","1.689453125","1.689453125"
"778071","1.6171875","1.6171875","1.6171875"
"778624","1.630859375","1.630859375","1.630859375"
"779177","1.748046875","1.748046875","1.748046875"
"779730","1.673828125","1.673828125","1.673828125"
"780283","1.630859375","1.630859375","1.630859375"
"780836","1.677734375","1.677734375","1.677734375"
"781389","1.68359375","1.68359375","1.68359375"
"781942","1.65625","1.65625","1.65625"
"782495","1.66015625","1.66015625","1.66015625"
"783048","1.728515625","1.728515625","1.728515625"
"783601","1.6484375","1.6484375","1.6484375"
"784154","1.810546875","1.810546875","1.810546875"
"784707","1.708984375","1.708984375","1.708984375"
"785260","1.66796875","1.66796875","1.66796875"
"785813","1.65625","1.65625","1.65625"
"786366","1.927734375","1.927734375","1.927734375"
"786919","1.669921875","1.669921875","1.669921875"
"787472","1.572265625","1.572265625","1.572265625"
"788025","1.521484375","1.521484375","1.521484375"
"788578","1.783203125","1.783203125","1.783203125"
"789131","1.607421875","1.607421875","1.607421875"
"789684","1.615234375","1.615234375","1.615234375"
"790237","1.775390625","1.775390625","1.775390625"
"790790","1.873046875","1.873046875","1.873046875"
"791343","1.6875","1.6875","1.6875"
"791896","1.634765625","1.634765625","1.634765625"
"792449","1.60546875","1.60546875","1.60546875"
"793002","1.599609375","1.599609375","1.599609375"
"793555","1.654296875","1.654296875","1.654296875"
"794108","1.705078125","1.705078125","1.705078125"
"794661","1.671875","1.671875","1.671875"
"795214","1.751953125","1.751953125","1.751953125"
"795767","1.67578125","1.67578125","1.67578125"
"796320","1.591796875","1.591796875","1.591796875"
"796873","1.736328125","1.736328125","1.736328125"
"797426","1.7890625","1.7890625","1.7890625"
"797979","1.498046875","1.498046875","1.498046875"
"798532","1.576171875","1.576171875","1.576171875"
"799085","1.615234375","1.615234375","1.615234375"
"799638","1.73046875","1.73046875","1.73046875"
"800191","1.60546875","1.60546875","1.60546875"
"800744","2.021484375","2.021484375","2.021484375"
"801297","1.65625","1.65625","1.65625"
"801850","1.6953125","1.6953125","1.6953125"
"802403","1.625","1.625","1.625"
"802956","1.75390625","1.75390625","1.75390625"
"803509","1.634765625","1.634765625","1.634765625"
"804062","1.548828125","1.548828125","1.548828125"
"804615","1.634765625","1.634765625","1.634765625"
"805168","1.603515625","1.603515625","1.603515625"
"805721","1.875","1.875","1.875"
"806274","1.677734375","1.677734375","1.677734375"
"806827","1.79296875","1.79296875","1.79296875"
"807380","1.572265625","1.572265625","1.572265625"
"807933","1.6015625","1.6015625","1.6015625"
"808486","1.5859375","1.5859375","1.5859375"
"809039","1.62890625","1.62890625","1.62890625"
"809592","1.62109375","1.62109375","1.62109375"
"810145","1.65625","1.65625","1.65625"
"810698","1.587890625","1.587890625","1.587890625"
"811251","1.6953125","1.6953125","1.6953125"
"811804","1.671875","1.671875","1.671875"
"812357","1.533203125","1.533203125","1.533203125"
"812910","1.5859375","1.5859375","1.5859375"
"813463","1.59375","1.59375","1.59375"
"814016","1.560546875","1.560546875","1.560546875"
"814569","1.662109375","1.662109375","1.662109375"
"815122","1.734375","1.734375","1.734375"
"815675","1.712890625","1.712890625","1.712890625"
"816228","1.716796875","1.716796875","1.716796875"
"816781","1.572265625","1.572265625","1.572265625"
"817334","1.609375","1.609375","1.609375"
"817887","1.546875","1.546875","1.546875"
"818440","1.62109375","1.62109375","1.62109375"
"818993","1.708984375","1.708984375","1.708984375"
"819546","1.609375","1.609375","1.609375"
"820099","1.734375","1.734375","1.734375"
"820652","1.55078125","1.55078125","1.55078125"
"821205","1.52734375","1.52734375","1.52734375"
"821758","1.541015625","1.541015625","1.541015625"
"822311","1.625","1.625","1.625"
"822864","1.724609375","1.724609375","1.724609375"
"823417","1.685546875","1.685546875","1.685546875"
"823970","1.529296875","1.529296875","1.529296875"
"824523","1.669921875","1.669921875","1.669921875"
"825076","1.572265625","1.572265625","1.572265625"
"825629","1.697265625","1.697265625","1.697265625"
"826182","1.59375","1.59375","1.59375"
"826735","1.62890625","1.62890625","1.62890625"
"827288","1.712890625","1.712890625","1.712890625"
"827841","1.662109375","1.662109375","1.662109375"
"828394","1.734375","1.734375","1.734375"
"828947","1.626953125","1.626953125","1.626953125"
"829500","1.60546875","1.60546875","1.60546875"
"830053","1.65234375","1.65234375","1.65234375"
"830606","1.671875","1.671875","1.671875"
"831159","1.572265625","1.572265625","1.572265625"
"831712","1.5859375","1.5859375","1.5859375"
"832265","1.75390625","1.75390625","1.75390625"
"832818","1.7109375","1.7109375","1.7109375"
"833371","1.62890625","1.62890625","1.62890625"
"833924","1.66796875","1.66796875","1.66796875"
"834477","1.5625","1.5625","1.5625"
"835030","1.591796875","1.591796875","1.591796875"
"835583","1.525390625","1.525390625","1.525390625"
"836136","1.662109375","1.662109375","1.662109375"
"836689","1.525390625","1.525390625","1.525390625"
"837242","1.69921875","1.69921875","1.69921875"
"837795","1.70703125","1.70703125","1.70703125"
"838348","1.556640625","1.556640625","1.556640625"
"838901","1.609375","1.609375","1.609375"
"839454","1.515625","1.515625","1.515625"
"840007","1.78515625","1.78515625","1.78515625"
"840560","1.763671875","1.763671875","1.763671875"
"841113","1.681640625","1.681640625","1.681640625"
"841666","1.69140625","1.69140625","1.69140625"
"842219","1.6015625","1.6015625","1.6015625"
"842772","1.716796875","1.716796875","1.716796875"
"843325","1.78125","1.78125","1.78125"
"843878","1.607421875","1.607421875","1.607421875"
"844431","1.771484375","1.771484375","1.771484375"
"844984","1.65234375","1.65234375","1.65234375"
"845537","1.615234375","1.615234375","1.615234375"
"846090","1.53515625","1.53515625","1.53515625"
"846643","1.68359375","1.68359375","1.68359375"
"847196","1.5703125","1.5703125","1.5703125"
"847749","1.501953125","1.501953125","1.501953125"
"848302","1.55078125","1.55078125","1.55078125"
"848855","1.634765625","1.634765625","1.634765625"
"849408","1.6875","1.6875","1.6875"
"849961","1.6953125","1.6953125","1.6953125"
"850514","1.7578125","1.7578125","1.7578125"
"851067","1.66796875","1.66796875","1.66796875"
"851620","1.498046875","1.498046875","1.498046875"
"852173","1.650390625","1.650390625","1.650390625"
"852726","1.556640625","1.556640625","1.556640625"
"853279","1.58984375","1.58984375","1.58984375"
"853832","1.662109375","1.662109375","1.662109375"
"854385","1.640625","1.640625","1.640625"
"854938","1.77734375","1.77734375","1.77734375"
"855491","1.55078125","1.55078125","1.55078125"
"856044","1.63671875","1.63671875","1.63671875"
"856597","1.541015625","1.541015625","1.541015625"
"857150","1.642578125","1.642578125","1.642578125"
"857703","1.73046875","1.73046875","1.73046875"
"858256","1.607421875","1.607421875","1.607421875"
"858809","1.67578125","1.67578125","1.67578125"
"859362","1.626953125","1.626953125","1.626953125"
"859915","1.80859375","1.80859375","1.80859375"
"860468","1.640625","1.640625","1.640625"
"861021","1.625","1.625","1.625"
"861574","1.615234375","1.615234375","1.615234375"
"862127","1.541015625","1.541015625","1.541015625"
"862680","1.587890625","1.587890625","1.587890625"
"863233","1.560546875","1.560546875","1.560546875"
"863786","1.67578125","1.67578125","1.67578125"
"864339","1.6328125","1.6328125","1.6328125"
"864892","1.521484375","1.521484375","1.521484375"
"865445","1.548828125","1.548828125","1.548828125"
"865998","1.611328125","1.611328125","1.611328125"
"866551","1.837890625","1.837890625","1.837890625"
"867104","1.62109375","1.62109375","1.62109375"
"867657","1.65625","1.65625","1.65625"
"868210","1.50390625","1.50390625","1.50390625"
"868763","1.689453125","1.689453125","1.689453125"
"869316","1.576171875","1.576171875","1.576171875"
"869869","1.759765625","1.759765625","1.759765625"
"870422","1.5703125","1.5703125","1.5703125"
"870975","1.56640625","1.56640625","1.56640625"
"871528","1.57421875","1.57421875","1.57421875"
"872081","1.63671875","1.63671875","1.63671875"
"872634","1.693359375","1.693359375","1.693359375"
"873187","1.552734375","1.552734375","1.552734375"
"873740","1.67578125","1.67578125","1.67578125"
"874293","1.65625","1.65625","1.65625"
"874846","1.673828125","1.673828125","1.673828125"
"875399","1.630859375","1.630859375","1.630859375"
"875952","1.5546875","1.5546875","1.5546875"
"876505","1.857421875","1.857421875","1.857421875"
"877058","1.775390625","1.775390625","1.775390625"
"877611","1.654296875","1.654296875","1.654296875"
"878164","1.607421875","1.607421875","1.607421875"
"878717","1.552734375","1.552734375","1.552734375"
"879270","1.423828125","1.423828125","1.423828125"
"879823","1.607421875","1.607421875","1.607421875"
"880376","1.6015625","1.6015625","1.6015625"
"880929","1.630859375","1.630859375","1.630859375"
"881482","1.669921875","1.669921875","1.669921875"
"882035","1.62890625","1.62890625","1.62890625"
"882588","1.462890625","1.462890625","1.462890625"
"883141","1.55078125","1.55078125","1.55078125"
"883694","1.697265625","1.697265625","1.697265625"
"884247","1.708984375","1.708984375","1.708984375"
"884800","1.517578125","1.517578125","1.517578125"
"885353","1.4921875","1.4921875","1.4921875"
"885906","1.615234375","1.615234375","1.615234375"
"886459","1.65234375","1.65234375","1.65234375"
"887012","1.69140625","1.69140625","1.69140625"
"887565","1.69140625","1.69140625","1.69140625"
"888118","1.580078125","1.580078125","1.580078125"
"888671","1.599609375","1.599609375","1.599609375"
"889224","1.66015625","1.66015625","1.66015625"
"889777","1.533203125","1.533203125","1.533203125"
"890330","1.599609375","1.599609375","1.599609375"
"890883","1.5234375","1.5234375","1.5234375"
"891436","1.72265625","1.72265625","1.72265625"
"891989","1.763671875","1.763671875","1.763671875"
"892542","1.71484375","1.71484375","1.71484375"
"893095","1.732421875","1.732421875","1.732421875"
"893648","1.935546875","1.935546875","1.935546875"
"894201","1.646484375","1.646484375","1.646484375"
"894754","1.640625","1.640625","1.640625"
"895307","1.73828125","1.73828125","1.73828125"
"895860","1.61328125","1.61328125","1.61328125"
"896413","1.6640625","1.6640625","1.6640625"
"896966","1.619140625","1.619140625","1.619140625"
"897519","1.833984375","1.833984375","1.833984375"
"898072","1.724609375","1.724609375","1.724609375"
"898625","1.740234375","1.740234375","1.740234375"
"899178","1.67578125","1.67578125","1.67578125"
"899731","1.599609375","1.599609375","1.599609375"
"900284","1.673828125","1.673828125","1.673828125"
"900837","1.5234375","1.5234375","1.5234375"
"901390","1.6171875","1.6171875","1.6171875"
"901943","1.861328125","1.861328125","1.861328125"
"902496","1.626953125","1.626953125","1.626953125"
"903049","1.63671875","1.63671875","1.63671875"
"903602","1.716796875","1.716796875","1.716796875"
"904155","1.62890625","1.62890625","1.62890625"
"904708","1.62109375","1.62109375","1.62109375"
"905261","1.658203125","1.658203125","1.658203125"
"905814","1.646484375","1.646484375","1.646484375"
"906367","1.568359375","1.568359375","1.568359375"
"906920","1.693359375","1.693359375","1.693359375"
"907473","1.765625","1.765625","1.765625"
"908026","1.759765625","1.759765625","1.759765625"
"908579","1.66015625","1.66015625","1.66015625"
"909132","1.625","1.625","1.625"
"909685","1.748046875","1.748046875","1.748046875"
"910238","1.5625","1.5625","1.5625"
"910791","1.634765625","1.634765625","1.634765625"
"911344","1.8046875","1.8046875","1.8046875"
"911897","1.58984375","1.58984375","1.58984375"
"912450","1.607421875","1.607421875","1.607421875"
"913003","1.662109375","1.662109375","1.662109375"
"913556","1.603515625","1.603515625","1.603515625"
"914109","1.70703125","1.70703125","1.70703125"
"914662","1.736328125","1.736328125","1.736328125"
"915215","1.703125","1.703125","1.703125"
"915768","1.751953125","1.751953125","1.751953125"
"916321","1.6875","1.6875","1.6875"
"916874","1.5234375","1.5234375","1.5234375"
"917427","1.625","1.625","1.625"
"917980","1.669921875","1.669921875","1.669921875"
"918533","1.62109375","1.62109375","1.62109375"
"919086","1.5625","1.5625","1.5625"
"919639","1.556640625","1.556640625","1.556640625"
"920192","1.880859375","1.880859375","1.880859375"
"920745","1.79296875","1.79296875","1.79296875"
"921298","1.767578125","1.767578125","1.767578125"
"921851","1.60546875","1.60546875","1.60546875"
"922404","1.724609375","1.724609375","1.724609375"
"922957","1.69140625","1.69140625","1.69140625"
"923510","1.626953125","1.626953125","1.626953125"
"924063","1.72265625","1.72265625","1.72265625"
"924616","1.638671875","1.638671875","1.638671875"
"925169","1.61328125","1.61328125","1.61328125"
"925722","1.609375","1.609375","1.609375"
"926275","1.58203125","1.58203125","1.58203125"
"926828","1.732421875","1.732421875","1.732421875"
"927381","1.45703125","1.45703125","1.45703125"
"927934","1.638671875","1.638671875","1.638671875"
"928487","1.61328125","1.61328125","1.61328125"
"929040","1.474609375","1.474609375","1.474609375"
"929593","1.662109375","1.662109375","1.662109375"
"930146","1.673828125","1.673828125","1.673828125"
"930699","1.63671875","1.63671875","1.63671875"
"931252","1.548828125","1.548828125","1.548828125"
"931805","1.634765625","1.634765625","1.634765625"
"932358","1.576171875","1.576171875","1.576171875"
"932911","1.603515625","1.603515625","1.603515625"
"933464","1.5234375","1.5234375","1.5234375"
"934017","1.615234375","1.615234375","1.615234375"
"934570","1.48046875","1.48046875","1.48046875"
"935123","1.783203125","1.783203125","1.783203125"
"935676","1.818359375","1.818359375","1.818359375"
"936229","1.826171875","1.826171875","1.826171875"
"936782","1.7734375","1.7734375","1.7734375"
"937335","1.474609375","1.474609375","1.474609375"
"937888","1.654296875","1.654296875","1.654296875"
"938441","1.619140625","1.619140625","1.619140625"
"938994","1.630859375","1.630859375","1.630859375"
"939547","1.783203125","1.783203125","1.783203125"
"940100","1.7109375","1.7109375","1.7109375"
"940653","1.75","1.75","1.75"
"941206","1.583984375","1.583984375","1.583984375"
"941759","1.603515625","1.603515625","1.603515625"
"942312","1.607421875","1.607421875","1.607421875"
"942865","1.734375","1.734375","1.734375"
"943418","1.712890625","1.712890625","1.712890625"
"943971","1.65625","1.65625","1.65625"
"944524","1.775390625","1.775390625","1.775390625"
"945077","1.58203125","1.58203125","1.58203125"
"945630","1.587890625","1.587890625","1.587890625"
"946183","1.744140625","1.744140625","1.744140625"
"946736","1.716796875","1.716796875","1.716796875"
"947289","1.58984375","1.58984375","1.58984375"
"947842","1.55078125","1.55078125","1.55078125"
"948395","1.666015625","1.666015625","1.666015625"
"948948","1.625","1.625","1.625"
"949501","1.71875","1.71875","1.71875"
"950054","1.671875","1.671875","1.671875"
"950607","1.50390625","1.50390625","1.50390625"
"951160","1.791015625","1.791015625","1.791015625"
"951713","1.498046875","1.498046875","1.498046875"
"952266","1.671875","1.671875","1.671875"
"952819","1.67578125","1.67578125","1.67578125"
"953372","1.560546875","1.560546875","1.560546875"
"953925","1.869140625","1.869140625","1.869140625"
"954478","1.671875","1.671875","1.671875"
"955031","1.607421875","1.607421875","1.607421875"
"955584","1.638671875","1.638671875","1.638671875"
"956137","1.6640625","1.6640625","1.6640625"
"956690","1.626953125","1.626953125","1.626953125"
"957243","1.53515625","1.53515625","1.53515625"
"957796","1.580078125","1.580078125","1.580078125"
"958349","1.501953125","1.501953125","1.501953125"
"958902","1.544921875","1.544921875","1.544921875"
"959455","1.732421875","1.732421875","1.732421875"
"960008","1.55859375","1.55859375","1.55859375"
"960561","1.609375","1.609375","1.609375"
"961114","1.529296875","1.529296875","1.529296875"
"961667","1.634765625","1.634765625","1.634765625"
"962220","1.615234375","1.615234375","1.615234375"
"962773","1.673828125","1.673828125","1.673828125"
"963326","1.75390625","1.75390625","1.75390625"
"963879","1.62890625","1.62890625","1.62890625"
"964432","1.525390625","1.525390625","1.525390625"
"964985","1.525390625","1.525390625","1.525390625"
"965538","1.626953125","1.626953125","1.626953125"
"966091","1.537109375","1.537109375","1.537109375"
"966644","1.75390625","1.75390625","1.75390625"
"967197","1.576171875","1.576171875","1.576171875"
"967750","1.5390625","1.5390625","1.5390625"
"968303","1.787109375","1.787109375","1.787109375"
"968856","1.62109375","1.62109375","1.62109375"
"969409","1.701171875","1.701171875","1.701171875"
"969962","1.58984375","1.58984375","1.58984375"
"970515","1.705078125","1.705078125","1.705078125"
"971068","1.69140625","1.69140625","1.69140625"
"971621","1.701171875","1.701171875","1.701171875"
"972174","1.591796875","1.591796875","1.591796875"
"972727","1.611328125","1.611328125","1.611328125"
"973280","1.5","1.5","1.5"
"973833","1.63671875","1.63671875","1.63671875"
"974386","1.6015625","1.6015625","1.6015625"
"974939","1.619140625","1.619140625","1.619140625"
"975492","1.609375","1.609375","1.609375"
"976045","1.76953125","1.76953125","1.76953125"
"976598","1.60546875","1.60546875","1.60546875"
"977151","1.6796875","1.6796875","1.6796875"
"977704","1.697265625","1.697265625","1.697265625"
"978257","1.6015625","1.6015625","1.6015625"
"978810","1.6171875","1.6171875","1.6171875"
"979363","1.609375","1.609375","1.609375"
"979916","1.66015625","1.66015625","1.66015625"
"980469","1.71875","1.71875","1.71875"
"981022","1.576171875","1.576171875","1.576171875"
"981575","1.701171875","1.701171875","1.701171875"
"982128","1.619140625","1.619140625","1.619140625"
"982681","1.671875","1.671875","1.671875"
"983234","1.4609375","1.4609375","1.4609375"
"983787","1.548828125","1.548828125","1.548828125"
"984340","1.609375","1.609375","1.609375"
"984893","1.681640625","1.681640625","1.681640625"
"985446","1.63671875","1.63671875","1.63671875"
"985999","1.603515625","1.603515625","1.603515625"
"986552","1.67578125","1.67578125","1.67578125"
"987105","1.673828125","1.673828125","1.673828125"
"987658","1.583984375","1.583984375","1.583984375"
"988211","1.482421875","1.482421875","1.482421875"
"988764","1.55859375","1.55859375","1.55859375"
"989317","1.5546875","1.5546875","1.5546875"
"989870","1.70703125","1.70703125","1.70703125"
"990423","1.634765625","1.634765625","1.634765625"
"990976","1.58203125","1.58203125","1.58203125"
"991529","1.52734375","1.52734375","1.52734375"
"992082","1.650390625","1.650390625","1.650390625"
"992635","1.5078125","1.5078125","1.5078125"
"993188","1.6953125","1.6953125","1.6953125"
"993741","1.546875","1.546875","1.546875"
"994294","1.7890625","1.7890625","1.7890625"
